央视频道,#genre#
广州法治,http://ct.whosayssowhat.top:4022/udp/239.253.43.74:5146
广州竞赛,http://ct.whosayssowhat.top:4022/udp/239.253.43.75:5146
南国都市,http://ct.whosayssowhat.top:4022/udp/239.253.43.99:5146
广东综艺,http://cindy520.f3322.net:8000/udp/239.10.0.76:1025
广东卫视,http://cindy520.f3322.net:5146/udp/239.77.0.166:5146
广东珠江,http://cindy520.f3322.net:5146/udp/239.77.0.114:5146
广东新闻,http://cindy520.f3322.net:5146/udp/239.77.0.173:5146
广东公共,http://cindy520.f3322.net:5146/udp/239.77.0.5:5146
广东体育,http://cindy520.f3322.net:5146/udp/239.77.0.168:5146
广东国际,http://cindy520.f3322.net:5146/udp/239.77.0.7:5146
经济科教,http://cindy520.f3322.net:5146/udp/239.77.0.167:5146
南方卫视,http://cindy520.f3322.net:5146/udp/239.77.0.215:5146
广东影视,http://cindy520.f3322.net:5146/udp/239.77.0.215:5146
广东少儿,http://cindy520.f3322.net:5146/udp/239.77.0.250:5146
嘉佳卡通,http://cindy520.f3322.net:5146/udp/239.77.0.179:5146
广东综艺,http://cindy520.f3322.net:5146/udp/239.77.0.244:5146
广东移动,http://cindy520.f3322.net:5146/udp/239.77.0.20:5146
岭南戏曲,http://cindy520.f3322.net:5146/udp/239.77.0.16:5146
港台测试,#genre#
翡翠台,https://t6.iptv200.com/live/tvb/index.m3u8?session=xc1ovbk1yogn7i9ysxsfvh8ehigujbh0
无线新闻,https://t15.iptv200.com/live/inews/index.m3u8?session=fy1w586j78rm1t9bk289nz4w9v4cirn0
翡翠台,http://23.237.10.66:16106
翡翠台,http://50.7.168.234:8278/jade_twn/playlist.m3u8?tid=m51e8c5582227&ct=18336&tsum=d0987332bec9b0fecc98b9b9ff3ddeac
翡翠华丽,http://23.237.10.66:16410
无线新闻,http://23.237.10.66:16110
无线新闻,https://bcovlive-a.akamaihd.net/38974baa695d47bbb231665ca52b8b3c/us-west-2/5324042807001/playlist.m3u8
无线新闻,https://bcovlive-a.akamaihd.net/38974baa695d47bbb231665ca52b8b3c/us-west-2/5324042807001/95ea73e414b14b7ea6406050a5293f17/playlist_ssaiM.m3u8
TVB翡翠HD,https://cdn.hklive.tv/xxxx/81/index.m3u8
TVB J2台,https://cdn.hklive.tv/xxxx/82/index.m3u8
TVB無綫新聞,https://cdn.hklive.tv/xxxx/83/index.m3u8
TVB明珠台,https://cdn.hklive.tv/xxxx/84/index.m3u8
TVB無綫財經,https://cdn.hklive.tv/xxxx/85/index.m3u8
香港开电视,https://cdn.hklive.tv/xxxx/77/index.m3u8
VIU,https://cdn.hklive.tv/xxxx/96/index.m3u8
无线新闻,https://bcovlive-a.akamaihd.net/38974baa695d47bbb231665ca52b8b3c/us-west-2/5324042807001/95ea73e414b14b7ea6406050a5293f17/playlist_ssaiM.m3u8
凤凰中文,http://play-live.ifeng.com/live/06OLEGEGM4G.m3u8
凤凰中文,http://playtv-live.ifeng.com:80/live/06OLEGEGM4G.m3u8
凤凰中文,https://playtv-live.ifeng.com/live/06OLEGEGM4G_tv2.m3u8
凤凰中文,http://[2409:8087:2004:10::2786:474b]/ott.js.chinamobile.com/PLTV/3/224/3221226922/index.m3u8?icpid=4&RTS=1639880648&from=1&hms_devid=221&vqe=3
凤凰中文,http://playtv-live.ifeng.com/live/06OLEGEGM4G.m3u8
凤凰中文,http://playtv-live.ifeng.com:80/live/06OLEGEGM4G_tv1.m3u8
凤凰中文,http://anren.live/HK/AQtR.m3u8
凤凰中文,http://yuniptvunql.chinayungu.cn:65530/live/fhzw/index.m3u8
凤凰中文,http://125.210.152.21:9120/live/FHZW.m3u8
凤凰中文,http://playtv-live.ifeng.com/live/06OLEGEGM4G_tv1.m3u8
凤凰资讯,http://playtv-live.ifeng.com:80/live/06OLEEWQKN4_tv1.m3u8
无线新闻,http://ye23.win/iptv/tvb.php?id=1
无线财经,http://ye23.win/iptv/tvb.php?id=2
无线新闻,http://ye23.win/iptv/tvb.php?id=4
无线新闻,http://ye23.win/iptv/tvb.php?id=5
无线新闻,http://111.229.84.232/yulin/tvb.php?id=1
无线财经,http://111.229.84.232/yulin/tvb.php?id=2
Now新聞332台,http://livetv.dnsfor.me:80/channel.4.m3u8
Now直播331台,http://livetv.dnsfor.me:80/channel.3.m3u8
無綫新聞台,http://livetv.dnsfor.me:80/channel.10.m3u8
無綫財經資訊台,http://livetv.dnsfor.me:80/channel.11.m3u8
Now Sports Prime 630,http://livetv.dnsfor.me:80/channel.12.m3u8
RTHK31,http://livetv.dnsfor.me:80/channel.1.m3u8
RTHK32,http://livetv.dnsfor.me:80/channel.2.m3u8
有線新聞台 HD,http://livetv.dnsfor.me:80/channel.5.m3u8
有線財經資訊台 HD,http://livetv.dnsfor.me:80/channel.6.m3u8
有線綜合娛樂台 HD,http://livetv.dnsfor.me:80/channel.7.m3u8
開電視,http://livetv.dnsfor.me:80/channel.9.m3u8
有线新闻,rtmp://v3948069e.live.126.net/live/8ad6da5302022e3a8b67ccc9848614e/ggbox/index#http://livetv.dnsfor.me:80/channel.5.m3u8
香港有線新聞,rtmp://202.39.64.233/channel/60c2d2bd961593122ebaf8b7?sign=epgg4bkSF4hx%2BZ5WNsuYKsEplhWA1Sh5OSXH0%2BGEAGw2JpJUyn%2Fcg%2BxzGoxzMdNqNCic
FashionTV1,https://fashiontv-fashiontv-4-de.samsung.wurl.com/manifest/playlist.m3u8
FashionTV2,http://lb.streaming.sk/fashiontv/stream/chunklist_w1702070444.m3u8
FashionTV3,http://lb.streaming.sk/fashiontv/stream/chunklist_w1402273512.m3u8
有线新闻,https://api.leonardpark.dev/live/icable/109
香港有線新聞,https://uc6.i-cable.com/live_freedirect/freehd209_h.live/chunklist_w784366279.m3u8
澳亚卫视,https://live.mastvnet.com/lsdream/lY44pmm/2000/live.m3u8
TVBS新闻tv,https://tv.puboat.com/live.m3u8?c=22
中视新闻tv,https://tv.puboat.com/live.m3u8?c=21
民视新闻tv,https://tv.puboat.com/live.m3u8?c=25
台视新闻tv,https://tv.puboat.com/live.m3u8?c=27
中天新闻,https://tv.puboat.com/live.m3u8?c=26
环宇新闻,https://tv.puboat.com/live.m3u8?c=28
东森新闻,https://tv.puboat.com/live.m3u8?c=29
谷豆,#genre#
广东体育HD,http://118.31.113.130:82/gudou.php?id=gdsportsHD_7000
新视觉HD,http://118.31.113.130:82/gudou.php?id=xinshijueHD_7000
广东珠江HD,http://118.31.113.130:82/gudou.php?id=gdzhujiangHD_7500
广东公共,http://118.31.113.130:82/gudou.php?id=gdpublic_1500
广东新闻,http://118.31.113.130:82/gudou.php?id=gdnews_1500
广东体育,http://118.31.113.130:82/gudou.php?id=gdsports_1500
南方卫视,http://118.31.113.130:82/gudou.php?id=gdnanfang_1500
凤凰中文,http://118.31.113.130:82/gudou.php?id=fhzw_1500
星空卫视,http://118.31.113.130:82/gudou.php?id=xingkong_1500
MTV,http://118.31.113.130:82/gudou.php?id=MTV_1500
DOXTV,http://118.31.113.130:82/gudou.php?id=DOXTV_1500
央视卫视,#genre#
cctv5+,http://39.134.65.181:80/PLTV/88888888/224/3221225507/1.m3u8
CCTV15,http://39.134.65.181:80/PLTV/88888888/224/3221225513/1.m3u8
CCTV11,http://39.134.65.181:80/PLTV/88888888/224/3221225517/1.m3u8
CCTV2,http://39.134.65.181:80/PLTV/88888888/224/3221225599/1.m3u8
CCTV7,http://39.134.65.181:80/PLTV/88888888/224/3221225671/1.m3u8
CCTV12,http://39.134.65.181:80/PLTV/88888888/224/3221225669/1.m3u8
CCTV14,http://39.134.65.181:80/PLTV/88888888/224/3221225674/1.m3u8
CCTV10,http://39.134.65.181:80/PLTV/88888888/224/3221225677/1.m3u8
CCTV9,http://39.134.65.181:80/PLTV/88888888/224/3221225676/1.m3u8
CCTV17,http://39.134.65.181:80/PLTV/88888888/224/3221225708/1.m3u8
CCTV1,http://39.134.65.181:80/PLTV/88888888/224/3221225734/1.m3u8
CCTV1,http://39.134.65.181:80/PLTV/88888888/224/3221225736/1.m3u8
CCTV1,http://39.134.65.181:80/PLTV/88888888/224/3221225787/1.m3u8
CCTV4,http://39.134.65.181:80/PLTV/88888888/224/3221225797/1.m3u8
CCTV8,http://39.134.65.181:80/PLTV/88888888/224/3221225795/1.m3u8
CCTV3,http://39.134.65.181:80/PLTV/88888888/224/3221225799/1.m3u8
CCTV13,http://39.134.65.181:80/PLTV/88888888/224/3221225812/1.m3u8
CCTV1,http://39.134.65.181:80/PLTV/88888888/224/3221225816/1.m3u8
CCTV5,http://39.134.65.181:80/PLTV/88888888/224/3221225818/1.m3u8
CCTV6,http://39.134.65.181:80/PLTV/88888888/224/3221225814/1.m3u8
CCTV16,http://39.134.65.181:80/PLTV/88888888/224/3221225893/1.m3u8
江苏卫视,http://39.134.65.181:80/PLTV/88888888/224/3221225938/1.m3u8
河北卫视,http://39.134.65.181:80/PLTV/88888888/224/3221225961/1.m3u8
新疆卫视,http://39.134.65.181:80/PLTV/88888888/224/3221225969/1.m3u8
贵州卫视,http://39.134.65.181:80/PLTV/88888888/224/3221225974/1.m3u8
湖北卫视,http://39.134.65.181:80/PLTV/88888888/224/3221225975/1.m3u8
海南卫视,http://39.134.65.181:80/PLTV/88888888/224/3221225978/1.m3u8
湖南卫视,http://39.134.65.181:80/PLTV/88888888/224/3221225977/1.m3u8
吉林卫视,http://39.134.65.181:80/PLTV/88888888/224/3221225981/1.m3u8
河南卫视,http://39.134.65.181:80/PLTV/88888888/224/3221225988/1.m3u8
新疆卫视,http://39.134.65.181:80/PLTV/88888888/224/3221225866/1.m3u8
重庆卫视,http://39.134.65.181:80/PLTV/88888888/224/3221225873/1.m3u8
天津卫视,http://39.134.65.181:80/PLTV/88888888/224/3221225878/1.m3u8
浙江卫视,http://39.134.65.181:80/PLTV/88888888/224/3221225880/1.m3u8
深圳卫视,http://39.134.65.181:80/PLTV/88888888/224/3221225886/1.m3u8
江苏卫视,http://39.134.65.181:80/PLTV/88888888/224/3221225503/1.m3u8
湖南卫视,http://39.134.65.181:80/PLTV/88888888/224/3221225506/1.m3u8
超级电视剧1,http://39.134.65.181:80/PLTV/88888888/224/3221225637/1.m3u8
港台代理,#genre#
鳳凰衛視中文台,https://wabc.ml/m/h.php?id=204
鳳凰衛視資訊台,https://wabc.ml/m/h.php?id=120
寰宇新聞台灣台,https://wabc.ml/m/h.php?id=137
寰宇財經台,https://wabc.ml/m/h.php?id=141
亞洲旅遊台,https://wabc.ml/m/h.php?id=48
亞洲旅遊國際台,https://wabc.ml/m/h.php?id=119
美食星球,https://wabc.ml/m/h.php?id=143
寰宇新聞頻道,https://wabc.ml/m/h.php?id=136
p2p,#genre#
Viu TV,p2p://fccs.word-tv.com:9906/62716383000252be099745b8d64c4cfa
VIU SIX,p2p://fccs.word-tv.com:9906/627160d00008ced7098cbc29e23c5e0c
J5無線財經新聞,p2p://fccs.word-tv.com:9906/62595c1a000d108b13b9e5d4f3816d5e
明珠台,p2p://fccs.word-tv.com:9906/6258eaca00006a3411ff4217b567e90f
互動新聞,p2p://fccs.word-tv.com:9906/6258ea7a0006d8b111fe0b3c369d9e17
翡翠台,p2p://fccs.word-tv.com:9906/6258ea0e00051f8e11fc64eb04aee473
J2,p2p://fccs.word-tv.com:9906/6258eae70008a93811ffb57b47682072
RHK31,p2p://fccs.word-tv.com:9906/62595a6e000b3da213b35d7c1c92697f
RHK32,p2p://fccs.word-tv.com:9906/62595a8a0007901013b3c9eb93df46aa
香港有線新聞,p2p://fccs.word-tv.com:9906/6258e930000d447111f903d1236f6fc8
有線18台,p2p://fccs.word-tv.com:9906/626bc57e0002fcc70daa763a17885784
有線財經資訊,p2p://fccs.word-tv.com:9906/626bc59f000aad820daaf91ae564e9c6
有線603高清,p2p://fccs.word-tv.com:9906/626bc5c00008e69a0dab798eb8ae558d
香港有線電影,p2p://fccs.word-tv.com:9906/626bc5e5000b44cb0dac0ab18c230b75
有線綜合娛樂,p2p://fccs.word-tv.com:9906/626bc60b000392d40dac9d2923dd262b
有線衛視電影台,p2p://fccs.word-tv.com:9906/626bd4820001292c0de51d63fb84af95
TVB星河高清頻道,p2p://fccs.word-tv.com:9906/6258eb4900053d031201336ba06ccbdc
澳門蓮花,p2p://fccs.word-tv.com:9906/6258e686000e215f11ee9bf962767123
國家地理高畫質野生頻道,p2p://fccs.word-tv.com:9906/6258eb6f0008bb551201c8c015a4226c
Discovery Asia,p2p://fccs.word-tv.com:9906/6258ebd80002c54f12036161f9ac3eb0
探索動力,p2p://fccs.word-tv.com:9906/6258ec18000964b412045d13a4eb316e
探索科學高清頻道,p2p://fccs.word-tv.com:9906/6258ebf3000576221203cb8904668102
寰宇新聞,p2p://fccs.word-tv.com:9906/6257feca0002d9980e6562b6716c1c5a
寰宇新聞台灣台,p2p://fccs.word-tv.com:9906/6258370a000e53840f411fa6b1f19ad7
壹新聞,p2p://fccs.word-tv.com:9906/62541b7c0007f8c30979c109c2ede6a3
年代新聞,p2p://fccs.word-tv.com:9906/62540c45000225da093e50b45b457d41
東森新聞,p2p://fccs.word-tv.com:9906/62540c77000699df093f1528c8c4d48a
中天新聞,p2p://fccs.word-tv.com:9906/625af85e0000d79c001149459e0c9b4f
民視新聞,p2p://fccs.word-tv.com:9906/625411d700086db70954149f159813c6
三立新聞,p2p://fccs.word-tv.com:9906/625411f9000c761609549a782b245a4c
TVBS新聞,p2p://fccs.word-tv.com:9906/6254121e00022e5c0955285ee55f9ec4
TVBS HD,p2p://fccs.word-tv.com:9906/62541264000b8c2809563c340355f46f
東森財經,p2p://fccs.word-tv.com:9906/6254128d000e830c0956dd1ea31d7f59
非凡新聞台,p2p://fccs.word-tv.com:9906/6257f613000f40140e435b0b41c847c0
非凡商業,p2p://fccs.word-tv.com:9906/626911890006d792031b822fdf86a38a
三立財經,p2p://fccs.word-tv.com:9906/62614b9c0008ec3518c675877b79b6ea
衛視電影台,p2p://fccs.word-tv.com:9906/6256bd0a000359ee097c8cd7ea2af582
龍祥電影台,p2p://fccs.word-tv.com:9906/62619be5000cf11a1a0013b604555db1
東森電影,p2p://fccs.word-tv.com:9906/62541ccb0008d232097eddd9e4082c99
緯來電影 ,p2p://fccs.word-tv.com:9906/625b8f93000ccb45025ff35db29f96fd
HBO HD,p2p://fccs.word-tv.com:9906/6268100d000c1b5d19322ef22ed23efc
東森洋片,p2p://fccs.word-tv.com:9906/62541d6200021780098129f8ea5d0f93
AXN,p2p://fccs.word-tv.com:9906/6258d52d000490df11aad5dfc8e0641c
好萊塢電影,p2p://fccs.word-tv.com:9906/6256bd25000a0a02097cf805932004af
STAR MOVIES,p2p://fccs.word-tv.com:9906/6258d58f000430fa11ac54962a5c2d42
CINEMAX ,p2p://fccs.word-tv.com:9906/6258d81f000a40aa11b658a3fe101246
緯來育樂,p2p://fccs.word-tv.com:9906/6256bd41000a7a7c097d6582fe044cc4
Discovery Asia1,vjms://14.102.154.164:8500/live/cid=440
Nat Geo,vjms://14.102.154.164:8500/live/cid=115
Nat Geo Wild,vjms://14.102.154.164:8500/live/cid=263
测试,#genre#
有线电影,http://64.31.55.222:80/play/9eR3CTrRwII9TyFb5jh6c2kMvyTbQ3_qNstWuX1OoUk/m3u8
TVB翡翠台,http://64.31.55.222:80/play/9eR3CTrRwII9TyFb5jh6c5vcgYJEgWvcfT7yndl021A/m3u8
有线新闻,http://64.31.55.222:80/play/9eR3CTrRwII9TyFb5jh6c-fmeQzGAEXtFCxpGUBiW2g/m3u8
有线娱乐综合,http://64.31.55.222:80/play/9eR3CTrRwII9TyFb5jh6cxbFo9Vh2KuGNVdvAsvI_3E/m3u8
有线体育,http://64.31.55.222:80/play/9eR3CTrRwII9TyFb5jh6c-2rjkz5clSbifMaPz1rml0/m3u8
TVB星河,http://64.31.55.222:80/play/9eR3CTrRwII9TyFb5jh6c1FH_2GDZf-wYxXcgOnW9Ck/m3u8
香港开电视,http://64.31.55.222:80/play/9eR3CTrRwII9TyFb5jh6c4bZVzFY4a_yPpQVxhtKM8I/m3u8
sky sports f1,http://64.31.55.222:80/play/9eR3CTrRwII9TyFb5jh6c1l-s07hGPfJwzZt8MGFO10/m3u8
TVBj2,http://64.31.55.222:80/play/9eR3CTrRwII9TyFb5jh6c5E_oNG2y3DqAk97JtwMqR0/m3u8
无线新闻,http://64.31.55.222:80/play/9eR3CTrRwII9TyFb5jh6c2WwNM5v5-A9zOna1xUewwI/m3u8
TVB明珠台,http://64.31.55.222:80/play/9eR3CTrRwII9TyFb5jh6c6SJn1iEG2iVfDvqu6Q4n-g/m3u8
无线财经体育,http://64.31.55.222:80/play/9eR3CTrRwII9TyFb5jh6c9wRxY-F78Ij54PP-JZPIyM/m3u8
viuTV,http://64.31.55.222:80/play/9eR3CTrRwII9TyFb5jh6c6xFGL_xNCeBoeUjcpq5hjQ/m3u8
viusixTV,http://64.31.55.222:80/play/9eR3CTrRwII9TyFb5jh6c7mG0STA7HLNapJVk0deB8Q/m3u8
rhk33,http://64.31.55.222:80/play/9eR3CTrRwII9TyFb5jh6c9fRav-kdUXgB26bAgG589c/m3u8
rhk32,http://64.31.55.222:80/play/9eR3CTrRwII9TyFb5jh6c1CcLh0qMMGmCf0_nRXr-xg/m3u8
rhk31,http://64.31.55.222:80/play/9eR3CTrRwII9TyFb5jh6c9b-1wWVGG6a13LqcszTrf8/m3u8
弯弯,#genre#
中天新聞,https://raw.githubusercontent.com/ChiSheng9/iptv/master/TV28.m3u8
TVBS,https://raw.githubusercontent.com/ChiSheng9/iptv/master/TV35.m3u8
TVBS新闻台,https://raw.githubusercontent.com/ChiSheng9/iptv/master/TV36.m3u8
國家地理臺灣,http://50.7.220.74:8278/natgeohd_twn/playlist.m3u8?tid=ma1f0b9808d5014467661&ct=17874&tsum=73dfb91284f5b1358251546e6f03da3d
國家地理野生頻道,http://50.7.220.74:8278/natgeowild_twn/playlist.m3u8?tid=mc9d789e8a1bb12836354&ct=17877&tsum=82c5ce1596dc364c112c79b239c3f5e8
探索頻道,http://50.7.220.74:8278/ba86fcd935/playlist.m3u8?tid=m1b458a366fcb&ct=18335&tsum=6ee1498a5e37d8bd1e3f62954629ed4f
探索頻道,http://50.7.220.74:8278/discoverych_twn/playlist.m3u8?tid=MA3A2844188928441889&ct=18393&tsum=5b966ba17918ab0d7dd4c462d1b0b811
罪案偵輯,http://50.7.220.74:8278/ci_twn/playlist.m3u8?tid=m2d09f7473c8214224973&ct=17877&tsum=eb2ddbfed683e40621e2b023bf017892
HBO溫馨家庭,http://50.7.220.74:8278/fyi_twn/playlist.m3u8?tid=m99b80124e3b4&ct=18337&tsum=73f6f540497de9a5615b9bd55bec8853
動物星球,http://50.7.220.74:8278/animalplanet_twn/playlist.m3u8?tid=m4da2c053371613331372&ct=17874&tsum=4481f502bb91c2c67964feecfbc4b702
民視新聞,http://50.7.220.74:8278/ftvnew_taiwan/playlist.m3u8?tid=md953ce86cdad16241449&ct=17874&tsum=949d4aace793a001dd41392b210ba406
東森新聞,http://50.7.220.74:8278/ettvnews/playlist.m3u8?tid=m1785954e5a67&ct=18336&tsum=ce82c650c85a63fe1ead9e30f2d4bfb4
TVBS新聞,http://50.7.220.74:8278/tvbs_n/playlist.m3u8?tid=m4a218f9aa395&ct=18335&tsum=363605ee081cb965cc0385c3f855a7e3
東森財經,http://50.7.220.74:8278/ettvcaijing_twn/playlist.m3u8?tid=m999b5a0f7fca17599138&ct=17874&tsum=345085d2d6d4401fdb3da968dfee5a54
非凡新聞,http://50.7.220.74:8278/feifannews_twn/playlist.m3u8?tid=m050e7aad65f614336734&ct=17874&tsum=4ea1b829d195ac69a6c2ca51b21ae378
WWE,http://50.7.220.74:8278/wwe_twn/playlist.m3u8?tid=MACA9233903292339032&ct=18393&tsum=e4cbbd3b73f34348c4a58d7dc6fbd7dc
東森電影,http://50.7.220.74:8278/ettvmovie/playlist.m3u8?tid=md2ba4c243ed411481253&ct=17874&tsum=4637ffbc3260e78931b566300e618313
緯來電影,http://50.7.220.74:8278/videolandmovie/playlist.m3u8?tid=ma2dac66da407&ct=18335&tsum=9a5a39559f64a71081ef9b3a85f2886c
天映經典[960*540],http://50.7.220.74:8278/Celestial2/playlist.m3u8?tid=m6ef86c74cc921039065&ct=17916&tsum=d3a0eedfcfc050a71e7c99ea52c0da04
龍祥電影,http://50.7.220.74:8278/cb7a1fec69/playlist.m3u8?tid=md05ab4002297&ct=18335&tsum=ebe4254ee0e073c2d3c9789e679c00a5
好萊塢電影,http://50.7.220.74:8278/hollywoodmovies_twn/playlist.m3u8?tid=m39bfcd99239617992917&ct=17874&tsum=774ffa7546c934dc27e743c5bbb454d3
CINEMAX,http://50.7.220.74:8278/cinemax_twn/playlist.m3u8?tid=mf18038aaba6311485855&ct=17874&tsum=63ee6bcdb705ee72ea3d0f0d84ed6df1
HBO,http://50.7.220.74:8278/hbohd_twn/playlist.m3u8?tid=m8d785f4e022616401837&ct=17877&tsum=56e767abfc65234db52b017576b00403
HBO原創鉅獻,http://50.7.220.74:8278/hbosignature_twn/playlist.m3u8?tid=m48ee99a5dacb15948906&ct=17874&tsum=3d127801d49fa098b4118400117b4fbb
愛爾達影劇,http://50.7.220.74:8278/eltadrama_twn/playlist.m3u8?tid=mea60e416943110603068&ct=17874&tsum=ede38d2a218a34b5397af9d19e0c39a3
愛爾達體育1,http://50.7.220.74:8278/eltasport_twn/playlist.m3u8?tid=md3567b35401611916221&ct=17874&tsum=be2a069324faa7f0737ca0d396d43745
ELEVEN SPORTS 1,http://50.7.220.74:8278/golfchannel_twn/playlist.m3u8?tid=m43df9270caf7&ct=18335&tsum=3bcc02e810e7073b86bb40d392e95f23
EYE TV戲劇,http://50.7.220.74:8278/eyetvxiju_twn/playlist.m3u8?tid=m379e8846d31b14432367&ct=17874&tsum=2c4c2acd16a5a5e00797ad6f4c4cb586
EYE TV旅遊,http://50.7.220.74:8278/eyetvtravel_twn/playlist.m3u8?tid=m3e96290c929116279255&ct=17874&tsum=7c060d25738e52e57372f408b9ccd0bc
中國電影,http://50.7.220.74:8278/chcfamily/playlist.m3u8?tid=ME7E3282776332827763&ct=18393&tsum=c098f25f9c140478d2a814b22a7ccbd3
星衛電影,http://50.7.220.74:8278/xingwei_movie/playlist.m3u8?tid=ma80888ed462f18082236&ct=17874&tsum=2824e7b9d4ec19ce7b4f8f69d23d7ceb
亞洲旅遊,http://50.7.220.74:8278/asiatravel_twn/playlist.m3u8?tid=ma9ec30da9ef3&ct=18335&tsum=ff0bd9207f2c72a8c9bf38464433dc7d
美亞電影,http://50.7.220.74:8278/meiyamovie_twn/playlist.m3u8?tid=mcfe3e109029013892155&ct=17874&tsum=164baeda6ab6c4160f2775128cfc6f4e
龍華影劇,http://50.7.220.74:8278/lunghuamovie_twn/playlist.m3u8?tid=mdb73470557ff10965185&ct=17874&tsum=d0a4494eb289910a11f4d305a804136a
龍華洋片,http://50.7.220.74:8278/lunghuawestern_twn/playlist.m3u8?tid=m8fe1f2649ecd12830420&ct=17874&tsum=a6674ed93a8ec4ea4705c721b752d4db
龍華戲劇,http://50.7.220.74:8278/lunghuaxiju_twn/playlist.m3u8?tid=m5c1b0bf1531015581628&ct=17874&tsum=2d2c4d6761fa92d63b97c0fe787007cb
中天新闻,http://for40255.sytes.net:8099/tv/iptv/live.php?id=ztxw
寰宇新闻,http://for40255.sytes.net:8099/tv/iptv/live.php?id=hyxw
TVBS新闻,http://for40255.sytes.net:8099/tv/iptv/live.php?id=55tvbs
diyp,#genre#
凤凰中文,http://diyp-diyp.tk/xyoutube819.php?id=100&p=0&c=3
凤凰资讯,http://diyp-diyp.tk/xyoutube819.php?id=99&p=0&c=3
香港卫视,http://diyp-diyp.tk/xyoutube819.php?id=93&p=0&c=3
中天新闻,http://diyp-diyp.tk/xyoutube819.php?id=42&p=0&c=3
民视新闻,http://diyp-diyp.tk/xyoutube819.php?id=5&p=0&c=3
翡翠台,http://diyp-diyp.tk/xyoutube819.php?id=78&p=0&c=3
J2,http://diyp-diyp.tk/xyoutube819.php?id=74&p=0&c=3
无线新闻,http://diyp-diyp.tk/xyoutube819.php?id=73&p=0&c=3
澳门莲花,http://diyp-diyp.tk/xyoutube819.php?id=88&p=0&c=3
澳视澳门,http://diyp-diyp.tk/xyoutube819.php?id=51&p=0&c=3
美亚电影,http://diyp-diyp.tk/xyoutube819.php?id=89&p=0&c=3
纬来电影,http://diyp-diyp.tk/xyoutube819.php?id=9&p=0&c=3
纬来日本,http://diyp-diyp.tk/xyoutube819.php?id=10&p=0&c=3
纬来综合,http://diyp-diyp.tk/xyoutube819.php?id=12&p=0&c=3
hstv,#genre#
翡翠台,http://hstv.tiempos.pro:80/play/vRn2JNiW1uQpDQG387XgnpvNkGHagBCL9yhAZuDA01E/m3u8
明珠台,http://hstv.tiempos.pro:80/play/vRn2JNiW1uQpDQG387XgnoJdOu73-78WjAb2R79ZiLQ/m3u8
无线新闻,http://hstv.tiempos.pro:80/play/vRn2JNiW1uQpDQG387XgnpL4EGIOY8vRLbCiFBPi1os/m3u8
有线新闻,http://hstv.tiempos.pro:80/play/vRn2JNiW1uQpDQG387XgntVRxXvWi0Buu1XhVxycKa0/m3u8
NOW新闻,http://hstv.tiempos.pro:80/play/vRn2JNiW1uQpDQG387Xgnknm8hqkXxLFiem1FJNmKOE/m3u8
Viutv,http://hstv.tiempos.pro:80/play/vRn2JNiW1uQpDQG387XgnkbbBc_dz1gqoHVW-ddvZo8/m3u8
Viutv 6,http://hstv.tiempos.pro:80/play/vRn2JNiW1uQpDQG387Xgng2EqrTCytsysTBqez3mKb0/m3u8
无线财经体育资讯台,http://hstv.tiempos.pro:80/play/vRn2JNiW1uQpDQG387XgnntHc2Fw5hJGIukoRJW5lP8/m3u8
有线财经,http://hstv.tiempos.pro:80/play/vRn2JNiW1uQpDQG387XgnnDg9ihhHIsGGuAVjRIGz2E/m3u8
J 2,http://hstv.tiempos.pro:80/play/vRn2JNiW1uQpDQG387XgnohCgcqoU6KrwefXEncMx80/m3u8
Super 18,http://hstv.tiempos.pro:80/play/vRn2JNiW1uQpDQG387XgnpLfjmTVhmGOYhVin4QX4yE/m3u8
有线603,http://hstv.tiempos.pro:80/play/vRn2JNiW1uQpDQG387XgnodzBGMKFGzbwsYlIdpY6Hw/m3u8
有线18台,http://hstv.tiempos.pro:80/play/vRn2JNiW1uQpDQG387XgnjVBQu5pefdkKCoKObWrNJs/m3u8
有线体育,http://hstv.tiempos.pro:80/play/vRn2JNiW1uQpDQG387Xgnm9IXX2QO8buy5p1P1so3aA/m3u8
港台31,http://hstv.tiempos.pro:80/play/vRn2JNiW1uQpDQG387Xgnka8UxU3AF3S7333qWPuUVg/m3u8
港台32,http://hstv.tiempos.pro:80/play/vRn2JNiW1uQpDQG387Xgnn00JZC5YXh0CWuT5ogy91k/m3u8
开电视,http://hstv.tiempos.pro:80/play/vRn2JNiW1uQpDQG387XgnsChpux4TL33RRH5cpP4b1c/m3u8
华丽台,http://hstv.tiempos.pro:80/play/vRn2JNiW1uQpDQG387Xgnupbq9SxsKCfLwGY8cpwH2w/m3u8
有线603,http://hstv.tiempos.pro:80/play/vRn2JNiW1uQpDQG387XgnnPg-wC8lIlVg9AFHi_pMws/m3u8
有线电影,http://hstv.tiempos.pro:80/play/vRn2JNiW1uQpDQG387XgnoBCZl8Iw8W49gtzBHHHUNY/m3u8
有线综合娱乐,http://hstv.tiempos.pro:80/play/vRn2JNiW1uQpDQG387XgnqmJRHpMf-JNg-uJdgQYGdo/m3u8
有线财经台,http://hstv.tiempos.pro:80/play/vRn2JNiW1uQpDQG387XgnhnVFU_pxoIm01XMR1aitns/m3u8
